Experiment,Model,beta,gamma,sigma,xi,NRMSE_S,NRMSE_E,NRMSE_I,NRMSE_R,Pearson_S,Pearson_E,Pearson_I,Pearson_R
large_complex,SIR,0.1,0.1,0,0,0.344175879,0.855012975,0.773298178,0.429648839,0.97195443,nan,-0.881144264,-0.095843389
large_complex,SIR,0.1,0.2,0,0,0.517796901,0.855012975,0.546228231,0.047928642,0.625870471,nan,-0.36768598,0.455307447
large_complex,SIR,0.1,0.3,0,0,0.559284681,0.855012975,0.311388682,0.257552935,0.343385982,nan,-0.104867342,0.454614063
large_complex,SIR,0.1,0.4,0,0,0.51126614,0.855012975,0.026453312,0.488343342,0.156808353,nan,0.427197068,0.210181003
large_complex,SIR,0.1,0.5,0,0,0.026425807,0.855012975,0.002699849,0.026395248,0.499542546,nan,0.967987586,0.972343615
large_complex,SIR,0.1,0.6,0,0,0.026461099,0.855012975,0.002312613,0.026454751,0.378268536,nan,0.973251853,0.972935085
large_complex,SIR,0.1,0.7,0,0,0.03257997,0.855012975,0.002867368,0.03261697,0.837310578,nan,0.950667116,0.950530069
large_complex,SIR,0.1,0.8,0,0,0.029543442,0.855012975,0.002930625,0.029604314,nan,nan,0.94295563,0.943106722
large_complex,SIR,0.1,0.9,0,0,0.026082042,0.855012975,0.003131046,0.026187343,nan,nan,0.929171678,0.929297588
large_complex,SIR,0.1,1,0,0,0.023345731,0.855012975,0.003482815,0.023522042,nan,nan,0.905970052,0.906080554
large_complex,SIR,0.2,0.1,0,0,0.114144866,0.855012975,0.773188485,0.661918732,0.906782281,nan,-0.902419844,-0.078497654
large_complex,SIR,0.2,0.2,0,0,0.341095706,0.855012975,0.545613174,0.208291792,0.63323227,nan,-0.409337799,0.422864115
large_complex,SIR,0.2,0.3,0,0,0.450064113,0.855012975,0.308756644,0.15483954,0.36488635,nan,-0.124857219,0.471588625
large_complex,SIR,0.2,0.4,0,0,0.478913979,0.855012975,0.047105329,0.436172495,0.224110866,nan,0.268794116,0.295096862
large_complex,SIR,0.2,0.5,0,0,0.045597802,0.855012975,0.00356161,0.04547557,0.318860877,nan,0.949845976,0.776835243
large_complex,SIR,0.2,0.6,0,0,0.080491601,0.855012975,0.003103937,0.080430016,0.479996828,nan,0.954368499,0.962553758
large_complex,SIR,0.2,0.7,0,0,0.071531387,0.855012975,0.003243918,0.071496522,0.60364522,nan,0.940175025,0.943722369
large_complex,SIR,0.2,0.8,0,0,0.062067196,0.855012975,0.003351101,0.06205907,0.850014952,nan,0.927702039,0.928353618
large_complex,SIR,0.2,0.9,0,0,0.055089759,0.855012975,0.0035829,0.055112555,nan,nan,0.909120577,0.909764267
large_complex,SIR,0.2,1,0,0,0.049050413,0.855012975,0.003764867,0.049104539,nan,nan,0.892589489,0.893120785
large_complex,SIR,0.3,0.1,0,0,0.04888216,0.855012975,0.773884032,0.738100347,0.84936107,nan,-0.897593597,-0.024439803
large_complex,SIR,0.3,0.2,0,0,0.200727892,0.855012975,0.548730556,0.353652016,0.653550976,nan,-0.452726269,0.420090378
large_complex,SIR,0.3,0.3,0,0,0.336516034,0.855012975,0.312732979,0.065577288,0.387011715,nan,-0.151682726,0.48805451
large_complex,SIR,0.3,0.4,0,0,0.3550005,0.855012975,0.022723088,0.335363853,0.166002615,nan,0.465144896,0.219810629
large_complex,SIR,0.3,0.5,0,0,0.100384267,0.855012975,0.004630885,0.100248753,0.231447537,nan,0.922815885,0.587809141
large_complex,SIR,0.3,0.6,0,0,0.128541149,0.855012975,0.003813601,0.128446534,0.780739865,nan,0.935020194,0.947948877
large_complex,SIR,0.3,0.7,0,0,0.110198211,0.855012975,0.003456301,0.110130967,0.717327543,nan,0.937731401,0.946985816
large_complex,SIR,0.3,0.8,0,0,0.099855723,0.855012975,0.003777615,0.099813044,nan,nan,0.911368951,0.913625459
large_complex,SIR,0.3,0.9,0,0,0.087100405,0.855012975,0.003852976,0.087083949,nan,nan,0.898294241,0.900013326
large_complex,SIR,0.3,1,0,0,0.077187928,0.855012975,0.004056808,0.077196487,nan,nan,0.878321042,0.879737476
large_complex,SIR,0.4,0.1,0,0,0.036598068,0.855012975,0.774769349,0.763233092,0.808418013,nan,-0.883365615,0.028110628
large_complex,SIR,0.4,0.2,0,0,0.119470682,0.855012975,0.546636528,0.438395746,0.633742609,nan,-0.467929501,0.41998373
large_complex,SIR,0.4,0.3,0,0,0.239287427,0.855012975,0.310071675,0.102375865,0.376809167,nan,-0.159285305,0.495865442
large_complex,SIR,0.4,0.4,0,0,0.295871326,0.855012975,0.031542203,0.268371783,0.173959425,nan,0.360929875,0.2359272
large_complex,SIR,0.4,0.5,0,0,0.219023801,0.855012975,0.005575141,0.21884405,0.547185954,nan,0.897029613,0.933631228
large_complex,SIR,0.4,0.6,0,0,0.190201934,0.855012975,0.005089174,0.190080566,0.485277372,nan,0.891414175,0.910530657
large_complex,SIR,0.4,0.7,0,0,0.163064608,0.855012975,0.004325245,0.162973717,0.89858811,nan,0.907366311,0.913896842
large_complex,SIR,0.4,0.8,0,0,0.139634672,0.855012975,0.004215358,0.139568497,0.818941338,nan,0.895493215,0.900099962
large_complex,SIR,0.4,0.9,0,0,0.121990732,0.855012975,0.004181722,0.121947662,nan,nan,0.884442889,0.888101583
large_complex,SIR,0.4,1,0,0,0.10771429,0.855012975,0.004359282,0.107695966,nan,nan,0.863193234,0.866127711
large_complex,SIR,0.5,0.1,0,0,0.03918975,0.855012975,0.774351394,0.770707051,0.724864185,nan,-0.860307048,0.011688418
large_complex,SIR,0.5,0.2,0,0,0.081718462,0.855012975,0.545808536,0.486399154,0.579398929,nan,-0.424579871,0.384833034
large_complex,SIR,0.5,0.3,0,0,0.171532411,0.855012975,0.308933325,0.166851441,0.379988636,nan,-0.158838454,0.510463197
large_complex,SIR,0.5,0.4,0,0,0.223581665,0.855012975,0.020916712,0.208648563,0.157945381,nan,0.470234117,0.218746484
large_complex,SIR,0.5,0.5,0,0,0.254511812,0.855012975,0.00598425,0.254295503,0.362391901,nan,0.897537898,0.805282705
large_complex,SIR,0.5,0.6,0,0,0.25299216,0.855012975,0.005353096,0.252833497,0.876029238,nan,0.888046638,0.90917285
large_complex,SIR,0.5,0.7,0,0,0.212368103,0.855012975,0.004818314,0.21225545,0.76901713,nan,0.890452418,0.901006093
large_complex,SIR,0.5,0.8,0,0,0.181671085,0.855012975,0.004774621,0.181588625,0.807826291,nan,0.870853036,0.879398939
large_complex,SIR,0.5,0.9,0,0,0.156245543,0.855012975,0.004505165,0.156185087,0.834559035,nan,0.872858352,0.878781918
large_complex,SIR,0.5,1,0,0,0.14039316,0.855012975,0.004686005,0.140355201,nan,nan,0.846573932,0.851814797
large_complex,SIR,0.6,0.1,0,0,0.037912509,0.855012975,0.775677428,0.774741637,0.695374322,nan,-0.860007643,0.033432591
large_complex,SIR,0.6,0.2,0,0,0.066907151,0.855012975,0.546921641,0.514285909,0.544322673,nan,-0.420656589,0.392785447
large_complex,SIR,0.6,0.3,0,0,0.134678618,0.855012975,0.310472494,0.220191389,0.343106512,nan,-0.158724977,0.502394025
large_complex,SIR,0.6,0.4,0,0,0.198084769,0.855012975,0.023824603,0.183087913,0.173792763,nan,0.432417818,0.244102706
large_complex,SIR,0.6,0.5,0,0,0.331391216,0.855012975,0.006698104,0.33113987,0.534249979,nan,0.883149749,0.92796109
large_complex,SIR,0.6,0.6,0,0,0.302326353,0.855012975,0.005814855,0.302142987,0.641360969,nan,0.880102712,0.922385728
large_complex,SIR,0.6,0.7,0,0,0.260918365,0.855012975,0.00545281,0.260778746,0.816956149,nan,0.865136022,0.888372481
large_complex,SIR,0.6,0.8,0,0,0.227755696,0.855012975,0.005279299,0.227650558,0.798764695,nan,0.84876176,0.863803736
large_complex,SIR,0.6,0.9,0,0,0.198322146,0.855012975,0.005243813,0.198247912,nan,nan,0.832822733,0.843564225
large_complex,SIR,0.6,1,0,0,0.174907952,0.855012975,0.004995359,0.174852985,nan,nan,0.830673843,0.839251654
large_complex,SIR,0.7,0.1,0,0,0.039531421,0.855012975,0.774771024,0.775001089,0.65180723,nan,-0.833235444,0.046874541
large_complex,SIR,0.7,0.2,0,0,0.064862829,0.855012975,0.546682203,0.529215435,0.496589174,nan,-0.414945011,0.401780131
large_complex,SIR,0.7,0.3,0,0,0.114770935,0.855012975,0.317041527,0.259569303,0.33477551,nan,-0.165357199,0.499383672
large_complex,SIR,0.7,0.4,0,0,0.181997227,0.855012975,0.041681791,0.160657936,0.180195291,nan,0.225751767,0.260148041
large_complex,SIR,0.7,0.5,0,0,0.433097787,0.855012975,0.008124099,0.432802087,0.773190639,nan,0.831321909,0.889527317
large_complex,SIR,0.7,0.6,0,0,0.359134333,0.855012975,0.006803582,0.358919324,0.53292206,nan,0.842551356,0.894882516
large_complex,SIR,0.7,0.7,0,0,0.311863981,0.855012975,0.005906422,0.311703035,0.927237576,nan,0.851872032,0.884237498
large_complex,SIR,0.7,0.8,0,0,0.273084829,0.855012975,0.005599674,0.272956247,0.796909087,nan,0.838668741,0.862516289
large_complex,SIR,0.7,0.9,0,0,0.239478295,0.855012975,0.005264815,0.239381153,nan,nan,0.835449611,0.852981013
large_complex,SIR,0.7,1,0,0,0.210851401,0.855012975,0.005305862,0.210781361,nan,nan,0.814643031,0.82773786
large_complex,SIR,0.8,0.1,0,0,0.03830074,0.855012975,0.775956705,0.776454951,0.630421229,nan,-0.839402962,0.046149877
large_complex,SIR,0.8,0.2,0,0,0.058781911,0.855012975,0.546823062,0.538019161,0.492936463,nan,-0.381908458,0.368655986
large_complex,SIR,0.8,0.3,0,0,0.102692959,0.855012975,0.31462392,0.279211551,0.32552399,nan,-0.155362692,0.49959882
large_complex,SIR,0.8,0.4,0,0,0.158401312,0.855012975,0.033724524,0.143930357,0.191867839,nan,0.350745555,0.288839929
large_complex,SIR,0.8,0.5,0,0,0.402051135,0.855012975,0.008939239,0.40174382,0.262883442,nan,0.814379059,0.631365854
large_complex,SIR,0.8,0.6,0,0,0.41805467,0.855012975,0.007586603,0.417811607,0.800059033,nan,0.812871177,0.872625814
large_complex,SIR,0.8,0.7,0,0,0.361844154,0.855012975,0.006561924,0.361660217,0.901166596,nan,0.825358594,0.870231903
large_complex,SIR,0.8,0.8,0,0,0.317077389,0.855012975,0.005954847,0.316931238,0.796886477,nan,0.82591955,0.859653175
large_complex,SIR,0.8,0.9,0,0,0.279673763,0.855012975,0.005799234,0.279560771,nan,nan,0.805402457,0.83223692
large_complex,SIR,0.8,1,0,0,0.247597434,0.855012975,0.00556814,0.24751081,nan,nan,0.801106604,0.820913472
large_complex,SIR,0.9,0.1,0,0,0.036386522,0.855012975,0.774628335,0.775137726,0.615673527,nan,-0.821557892,-0.036199863
large_complex,SIR,0.9,0.2,0,0,0.060672381,0.855012975,0.548179298,0.544276134,0.461909447,nan,-0.394092932,0.396422436
large_complex,SIR,0.9,0.3,0,0,0.099706367,0.855012975,0.314568771,0.295179802,0.307842938,nan,-0.154843629,0.506762133
large_complex,SIR,0.9,0.4,0,0,0.167328537,0.855012975,0.054740947,0.153973557,0.171404664,nan,0.169176949,0.26802054
large_complex,SIR,0.9,0.5,0,0,0.476439001,0.855012975,0.009791225,0.476086971,0.370626392,nan,0.789459735,0.858766391
large_complex,SIR,0.9,0.6,0,0,0.450247246,0.855012975,0.008038503,0.449979745,0.424451502,nan,0.806256229,0.897420053
large_complex,SIR,0.9,0.7,0,0,0.404214489,0.855012975,0.007008053,0.404012695,0.724370439,nan,0.811388134,0.871961677
large_complex,SIR,0.9,0.8,0,0,0.361322683,0.855012975,0.006259029,0.361160447,nan,nan,0.818317469,0.862991514
large_complex,SIR,0.9,0.9,0,0,0.318585819,0.855012975,0.006028934,0.318456382,0.824976363,nan,0.79890732,0.835180855
large_complex,SIR,0.9,1,0,0,0.283758958,0.855012975,0.005895526,0.283657574,nan,nan,0.784276885,0.812249687
large_complex,SIR,1,0.1,0,0,0.036170247,0.855012975,0.775806698,0.776377666,0.599853361,nan,-0.808051725,-0.020080496
large_complex,SIR,1,0.2,0,0,0.056182709,0.855012975,0.54830173,0.546985802,0.464996686,nan,-0.389009595,0.372057259
large_complex,SIR,1,0.3,0,0,0.109872258,0.855012975,0.3102864,0.305866143,0.265108752,nan,-0.13373019,0.46221867
large_complex,SIR,1,0.4,0,0,0.166386884,0.855012975,0.049374426,0.159319722,0.164886768,nan,0.1998037,0.26650163
large_complex,SIR,1,0.5,0,0,0.519611929,0.855012975,0.00944221,0.519247995,0.436816837,nan,0.832966428,0.93504522
large_complex,SIR,1,0.6,0,0,0.492209732,0.855012975,0.008516133,0.491922142,0.589078616,nan,0.798422735,0.895832948
large_complex,SIR,1,0.7,0,0,0.439757648,0.855012975,0.007353445,0.439540263,0.522899775,nan,0.804185623,0.882817807
large_complex,SIR,1,0.8,0,0,0.400010521,0.855012975,0.00696133,0.399836056,nan,nan,0.781122503,0.838040158
large_complex,SIR,1,0.9,0,0,0.35609949,0.855012975,0.006405704,0.355956677,0.825352777,nan,0.78120834,0.828355111
large_complex,SIR,1,1,0,0,0.319344929,0.855012975,0.006182501,0.319231333,nan,nan,0.769636831,0.806590886
